codmpio,ano,subsidiado,cober_subsidiado,contributivo,especial,nacimientos,naci_bajopeso,defunciones,defun_menores,defun_ninez,tmi,prestadores,sedes,tacued,turbacued,truracued,taseo,turbaseo,truraseo,talcan,turbalcan,truralcan,uee_cm_sin,uee_resto_sin,ueetot_sin,uee_cm_zni,uee_resto_zni,ueetot_zni,uee_cm,uee_resto,tot_uee,uee_subn_sin,icee_cm,icee_resto,icee_tot,catastro,g_ures_ani,g_ures_con,g_u_tot,cob_gres_pot,cob_gres_efec
68780,2000,2459,1.0597543731567967,NA,NA,83,4,29,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68780,2001,2531,1.098983646376502,NA,NA,80,2,24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68780,2002,2562,1.1216661952925042,NA,NA,61,6,15,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68780,2003,2573,1.1367130482111236,NA,NA,60,5,25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68780,2004,3019,1.3472734559014503,NA,NA,59,2,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68780,2005,3049,1.1148080438756856,NA,NA,51,2,12,1,0,27.13,NA,NA,49.31650893796004,97.70114942528735,38.48133848133848,NA,NA,NA,29.96845425867508,96.55172413793103,15.057915057915059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68780,2006,3051,1,NA,NA,46,2,21,1,0,26.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68780,2007,3051,0.9132,NA,NA,69,6,21,2,0,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68780,2008,3084,0.936247723132969,NA,NA,44,1,11,1,0,24.69,NA,NA,17.58,100,0.33,10.53,59.27,0.33,17.58,100,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68780,2009,3065,0.8695035460992908,264,NA,47,3,16,0,0,23.87,NA,NA,14.2,100,0,0,0,0,14.2,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68780,2010,2853,0.9522696929238985,291,NA,48,3,20,1,0,23.06,1,1,15.58,100,0,0,0,0,15.58,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68780,2011,2692,1,299,27,42,3,30,0,0,23.06,1,1,15.5,100,0,15.5,100,0,94.9,100,93.97,NA,NA,1126,NA,NA,0,232,894,1126,0,87.75804901123047,84.0512466430664,84.789154052734375,NA,NA,NA,NA,NA,NA
68780,2012,2622,1,348,27,52,4,13,0,0,20.753999999999998,1,1,14.95,100,0,14.95,100,0,92.92,100,91.67,232,911,1143,0,0,0,232,911,1143,0,100,91.83467864990234,93.382354736328125,NA,NA,NA,NA,NA,NA
68780,2013,2755,1,215,27,58,8,8,0,0,20.753999999999998,1,1,14.59,100,0,14.59,100,0,14.59,100,0,313,911,1224,0,0,0,313,911,1224,0,100,91.83467864990234,93.79310607910156,NA,NA,NA,NA,NA,NA
68780,2014,2462,0.9696730996455297,265,61,36,2,12,0,0,18.6786,1,1,14.08,100,0,14.08,100,0,14.08,100,0,296,1001,1297,0,0,0,296,1001,1297,0,100,92.51386260986328,94.121917724609375,NA,NA,NA,NA,NA,NA
68780,2015,2507,0.9690761499806726,323,69,26,1,9,0,0,20.827386144,1,1,14.24,100,0,14.24,100,0,14.24,100,0,293,1071,1364,0,0,0,293,1071,1364,0,100,98.98336414048059,99.2,NA,NA,NA,NA,NA,NA
68780,2016,2529,0.9841610738255033,396,76,NA,NA,NA,NA,NA,NA,1,1,13.92,100,0,13.92,100,0,13.92,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68820,1998,2456,1.2216036831152088,NA,NA,106,13,19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68820,1999,2456,1.227803551431771,NA,NA,131,7,27,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68820,2000,2456,1.2352335275372581,NA,NA,129,14,27,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68820,2001,2543,1.287511492926028,NA,NA,101,8,26,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68820,2002,2655,1.3542712337487453,NA,NA,126,10,25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68820,2003,2682,1.3794195945473322,NA,NA,111,10,28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68820,2004,5415,2.8100674623767516,NA,NA,89,11,18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68820,2005,5476,0.9333560593148117,NA,NA,93,19,25,2,0,15.75,NA,NA,34.96897913141568,98.80239520958084,28.33125778331258,NA,NA,NA,15.115623237450649,92.81437125748504,7.036114570361146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68820,2006,5488,0.9354013976478609,NA,NA,99,15,21,1,0,15.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68820,2007,5461,1,NA,NA,76,11,25,1,0,14.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68820,2008,5491,1,NA,NA,80,11,23,1,1,14.61,NA,NA,100,100,100,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68820,2009,5549,0.9638700712176481,203,NA,50,8,25,3,2,14.23,NA,NA,13.49,78.11,9.14,13.49,78.11,9.14,12.2,78.11,7.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68820,2010,5043,1,142,NA,59,7,9,0,0,13.86,1,1,13.52,80.83,9.16,13.52,80.83,9.16,12.2,80.83,7.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68820,2011,4253,1,146,52,49,7,23,2,0,12.820594932125175,1,1,14.06,100,9.03,14.06,100,9.03,5.54,100,0,NA,NA,2709,NA,NA,0,532,2177,2709,0,100,93.91716766357422,95.0526351928711,NA,NA,NA,NA,NA,NA
68820,2012,4459,1,128,52,58,8,20,1,0,12.820594932125175,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,547,2192,2739,0,0,0,547,2192,2739,0,100,92.60667419433594,93.9945068359375,NA,NA,NA,NA,NA,NA
68820,2013,4458,1,80,53,60,12,16,2,0,12.820594932125175,1,1,14.21,100,9.15,14.21,100,9.15,12.89,100,7.76,722,2192,2914,0,0,0,722,2192,2914,0,100,92.60667419433594,94.3347396850586,NA,NA,NA,NA,NA,NA
68820,2014,3662,0.980980444682561,92,53,57,6,18,1,0,11.725716210395992,1,1,10.98,100,5.37,10.98,100,5.37,9.8,100,4.11,616,2371,2987,0,0,0,616,2371,2987,0,100,96.93376922607422,97.55062103271484,NA,NA,NA,NA,NA,NA
68820,2015,3724,0.9802579626217426,108,58,58,13,23,2,0,13.2283078,1,1,10.83,100,5.28,10.83,100,5.28,9.66,100,4.03,266,2536,2802,0,0,0,266,2536,2802,0,100,100,100,NA,NA,NA,NA,NA,NA
68820,2016,4104,0.9879868947943211,141,71,NA,NA,NA,NA,NA,NA,1,1,13.43,100,8.14,13.43,100,8.14,12.13,100,6.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,350,342,342,100,97.71428680419922
68855,1998,3144,0.797336530794841,NA,NA,85,4,28,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68855,1999,3144,0.7815638436235924,NA,NA,98,4,39,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68855,2000,3144,0.7664763152967607,NA,NA,115,0,41,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68855,2001,3558,0.8508183925988844,NA,NA,106,3,48,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68855,2002,3656,0.8579275698873053,NA,NA,87,4,47,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68855,2003,3756,0.8651587045653476,NA,NA,78,1,45,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68855,2004,4189,0.9475283285862668,NA,NA,80,7,33,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68855,2005,4226,0.9823337982333799,NA,NA,84,5,28,1,0,19.61,NA,NA,78.98089171974523,98.42342342342343,68.34975369458128,NA,NA,NA,37.898089171974526,98.64864864864865,4.679802955665025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68855,2006,4226,0.9823337982333799,NA,NA,86,3,40,0,0,19.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68855,2007,4226,1,NA,NA,91,8,29,0,0,19.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68855,2008,4232,0.947391985672711,NA,NA,88,7,42,1,0,19.61,NA,NA,27.5,87.26,0,27.5,87.26,0,31.47,99.85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68855,2009,4300,0.8174904942965779,169,NA,99,6,29,2,0,19.61,NA,NA,48.44,97.25,23.95,32.49,97.25,0,32.49,97.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68855,2010,3855,0.8604910714285714,167,NA,85,4,31,3,0,19.61,1,1,50.41,80.66,35.5,24.99,75.39,0.13,25.51,77.11,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68855,2011,4244,1,164,80,93,4,37,1,0,19.61,1,1,59.66,80.96,49.06,25.13,75.36,0.13,25.65,77.05,0.06,NA,NA,1558,NA,NA,0,616,942,1558,0,98.2840576171875,94.46021270751953,95.93595886230469,NA,NA,NA,NA,NA,NA
68855,2012,4137,1,153,80,65,3,23,0,0,19.61,1,1,50.17,81.27,34.72,25.36,76.18,0.13,25.87,77.83,0.06,644,1005,1649,0,0,0,644,1005,1649,0,100,90.86799621582031,94.22856903076172,NA,NA,NA,NA,NA,NA
68855,2013,3948,1,157,79,71,5,27,1,0,19.45270348357804,1,1,50.25,81.45,34.72,25.46,76.37,0.13,25.97,78.02,0.06,745,1005,1750,0,0,0,745,1005,1750,0,100,90.86799621582031,94.543487548828125,609,256,16,16,42.03612518310547,2.627257823944092
68855,2014,3338,0.9737456242707118,169,96,67,6,33,0,1,17.533807279809785,1,1,55.85,81.22,43.28,25.35,76.24,0.12,25.85,77.86,0.06,774,1178,1952,0,0,0,774,1178,1952,0,100,95.384613037109375,97.16276550292969,727,727,1,1,100,0.13755157589912415
68855,2015,3438,0.9700902934537246,398,99,76,8,39,0,0,18.15787236,1,1,55.07,78.06,43.24,24.97,73.26,0.12,25.46,74.82,0.06,804,1167,1971,0,0,0,804,1167,1971,0,100,94.49392712550608,96.66503187837175,727,727,302,302,100,41.54057693481445
68855,2016,3578,0.9861894573040264,781,92,NA,NA,NA,NA,NA,NA,1,1,96.53,96.01,96.92,41.18,96.01,0.21,41.12,96.01,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,728,727,337,338,99.86263275146484,46.29120635986328
68861,1998,5915,0.596992329430763,NA,NA,434,32,109,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68861,1999,7068,0.7044892751774181,NA,NA,383,22,115,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68861,2000,7068,0.6960529425667691,NA,NA,379,27,100,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68861,2001,7210,0.7017168217386227,NA,NA,382,29,122,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68861,2002,7570,0.7284169200569647,NA,NA,312,29,117,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68861,2003,7813,0.743472137637028,NA,NA,298,21,153,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68861,2004,10277,0.9675931156554815,NA,NA,366,27,139,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68861,2005,11626,0.6744010673472939,NA,NA,307,30,116,7,1,20.72,NA,NA,61.62648140580303,97.97724399494311,27.409758032526778,NA,NA,NA,48.896608091540664,96.29161399072903,4.2840142800476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68861,2006,11830,0.6862347003886536,NA,NA,359,35,130,6,2,20.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1861,1521,892,918,81.730255126953125,47.93122100830078
68861,2007,12791,0.9112,NA,NA,313,28,115,6,0,19.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1861,1841,1124,1173,98.92530822753906,60.39763641357422
68861,2008,12956,0.9399303540336622,NA,NA,281,33,118,5,0,18.86,NA,NA,53.19,97.41,6.64,49.95,97.41,0,48.12,93.83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4400,4530,280,280,102.95454406738281,6.363636493682861
68861,2009,12762,0.9599097405039488,4602,NA,250,28,109,5,1,18.24,NA,NA,52.9,97.37,6.58,51.27,97.37,3.26,49.49,93.87,3.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1861,1968,1315,1367,105.74959564208984,70.66093444824219
68861,2010,11237,0.856152380952381,4681,NA,238,16,135,2,0,17.61,1,1,52.4,97.31,6.58,52.38,97.31,6.53,50.64,93.88,6.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1861,1972,1342,1394,105.96453857421875,72.11177062988281
68861,2011,10999,1,4823,146,199,24,137,2,0,17.61,1,1,64.89,66.11,64.31,21.64,66.08,0.67,19.92,61.9,0.1,NA,NA,5995,NA,NA,0,2768,3227,5995,0,100,100,100,1861,1982,1352,1404,106.50188446044922,72.64911651611328
68861,2012,11026,1,5100,151,226,18,112,3,0,17.61,1,1,64.55,65.35,64.17,21.48,65.32,0.67,19.77,61.2,0.1,2846,3340,6186,0,0,0,2846,3340,6186,0,100,92.5207748413086,95.817840576171875,1861,1982,1352,1404,106.50188446044922,72.64911651611328
68861,2013,10961,0.9730137594318686,4708,155,247,28,134,2,0,17.063379863849445,1,1,23.56,64.47,4.1,21.23,64.44,0.66,19.53,60.36,0.1,3256,3340,6596,0,0,0,3256,3340,6596,0,100,92.34172058105469,95.96973419189453,2501,2093,1889,1889,83.6865234375,75.52978515625
68861,2014,10502,0.9697137580794091,5019,450,200,27,140,3,1,16.22784593348,1,1,23.33,64.41,4.12,20.96,64.38,0.66,19.28,60.28,0.11,3521,3750,7271,0,0,0,3521,3750,7271,0,100,93.306793212890625,96.43235778808594,5372,2736,2489,2489,50.93075180053711,46.33283615112305
68861,2015,10696,0.974667395662475,4733,470,234,29,140,3,2,18.29105426546265,1,1,32.37,86.13,4.94,27.6,81.64,0.03,26.65,77.09,0.91,3489,4223,7712,0,0,0,3489,4223,7712,0,100,100,100,5372,3020,2679,2679,56.21742248535156,49.869693756103516
68861,2016,10750,0.9849826017947623,4250,570,NA,NA,NA,NA,NA,NA,1,1,38.4,90.63,8.21,30.46,80.57,1.58,29.39,75.53,2.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5372,4465,2774,2774,83.11615753173828,51.638126373291016
68867,1998,1567,2.22437672736977,NA,NA,34,2,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68867,1999,1567,2.192887320297292,NA,NA,27,2,5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68867,2000,1567,2.1622770281178805,NA,NA,26,3,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68867,2001,1613,2.195110333893565,NA,NA,30,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68867,2002,1631,2.190290740616397,NA,NA,27,3,5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68867,2003,1637,2.1696919090505444,NA,NA,17,2,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68867,2004,1696,2.218965878166213,NA,NA,15,2,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68867,2005,1696,1.140551445864156,NA,NA,16,3,6,0,0,23.8,NA,NA,69.28104575163398,90.41095890410958,59.424920127795524,NA,NA,NA,62.745098039215684,95.2054794520548,47.6038338658147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68867,2006,1696,1,NA,NA,12,0,12,0,0,23.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68867,2007,1696,1,NA,NA,36,3,10,0,0,22.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68867,2008,1696,1,NA,NA,14,4,12,1,0,21.66,NA,NA,32.06,86.89,0,32.06,86.89,0,32.06,86.89,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68867,2009,1577,1,533,NA,12,2,14,0,0,20.94,NA,NA,32.06,86.89,0,32.06,86.89,0,32.06,86.89,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68867,2010,946,0.669024045261669,575,NA,11,3,7,0,0,20.23,1,1,49.09,67.63,40.64,27.92,67.63,9.83,21.17,67.63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68867,2011,640,1,671,12,12,3,4,0,0,18.207,1,1,47.29,62.26,41.25,26.83,62.26,12.55,19.65,62.26,2.47,NA,NA,585,NA,NA,0,192,393,585,0,76.49402618408203,100,90.83850860595703,NA,NA,NA,NA,NA,NA
68867,2012,638,1,695,13,15,2,8,0,0,18.207,1,1,47.29,62.26,41.25,26.83,62.26,12.55,19.65,62.26,2.47,195,393,588,0,0,0,195,393,588,0,100,85.24945831298828,89.63414764404297,NA,NA,NA,NA,NA,NA
68867,2013,787,1,478,13,14,4,9,0,0,16.386300000000002,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,263,393,656,0,0,0,263,393,656,0,100,85.24945831298828,90.60773468017578,NA,NA,NA,NA,NA,NA
68867,2014,720,0.9903713892709766,468,20,7,1,5,0,0,16.386300000000002,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,434,660,0,0,0,226,434,660,0,100,93.93939208984375,95.93022918701172,NA,NA,NA,NA,NA,NA
68867,2015,629,0.9828125,572,22,16,2,8,0,0,14.582168370000002,1,1,51.79,89.86,38.09,34.27,89.37,14.43,21.1,79.71,0,230,418,648,0,0,0,230,418,648,0,100,90.47619047619048,93.64161849710982,NA,NA,NA,NA,NA,NA
68867,2016,654,0.9962523422860712,542,20,NA,NA,NA,NA,NA,NA,1,1,69.93,100,55.16,46.79,99.49,20.91,29.39,89.23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201,201,94,95,100,46.76616668701172
68872,1998,5355,1.5708239184121975,NA,NA,132,10,39,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68872,1999,5355,1.5539936621434955,NA,NA,136,5,41,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68872,2000,5355,1.5378708228714562,NA,NA,136,7,37,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68872,2001,5483,1.558812993614638,NA,NA,117,6,32,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68872,2002,5525,1.5556535406111451,NA,NA,119,10,30,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68872,2003,5549,1.547705677644899,NA,NA,141,13,27,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68872,2004,5701,1.575792989282894,NA,NA,131,9,36,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68872,2005,5885,0.9142457666614883,NA,NA,94,6,28,2,0,21.38,NA,NA,92.67572356763142,98.72340425531915,85.1261620185923,NA,NA,NA,54.636739515652685,97.5531914893617,1.0624169986719787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68872,2006,5908,0.9178188597172596,NA,NA,108,6,28,0,0,20.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68872,2007,5924,0.9612,NA,NA,110,8,26,1,0,19.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68872,2008,5950,0.9246309246309247,NA,NA,121,7,43,2,1,18.82,NA,NA,100,100,0,100,100,0,100,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68872,2009,6034,0.8528621908127209,213,NA,97,7,30,1,0,17.96,NA,NA,51.87,49.58,55.81,30.34,47.91,0,30.2,47.69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
